Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EmployeeCount,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Location,DailyRate,HourlyRate,MonthlyRate,EnvironmentSatisfaction,Tenure_Years
44,No,Travel_Rarely,Operations,6,MBA,1,Female,2,4,Junior,1,Single,66490.0,7,No,20.4,1,1,25,0,4,10,10,5,Pune,1920,150,39797,0,10
34,No,Non-Travel,IT,27,MBA,2,Male,3,5,Executive,4,Separated,201692.0,1,Yes,17.0,4,2,15,3,3,15,3,9,Bangalore,1560,86,20436,3,15
30,No,Non-Travel,Support,20,Bachelor's,4,Male,4,5,Lead,3,Separated,220708.0,1,No,23.2,4,3,21,4,4,5,0,7,Chandigarh,1177,88,13902,4,5
39,Yes,Travel_Frequently,R&D,9,Diploma,4,Male,2,5,Junior,4,Divorced,202226.0,3,No,24.1,1,1,10,6,1,0,9,5,Chandigarh,1338,173,25954,3,0
33,No,Travel_Rarely,Marketing,19,PhD,2,Female,1,4,Analyst,3,Married,110834.0,2,No,19.2,2,2,15,2,2,7,1,7,Hyderabad,1030,114,24793,3,7
47,Yes,Travel_Rarely,Operations,29,PhD,2,Female,1,5,Lead,2,Single,214466.0,10,Yes,13.7,1,3,22,2,1,3,5,8,Jaipur,1894,71,49366,4,3
34,No,Travel_Frequently,IT,24,Diploma,1,Female,3,5,Executive,1,Single,118336.0,8,Yes,15.3,4,1,17,3,1,14,7,5,Jaipur,1372,160,18636,4,14
35,Yes,Travel_Frequently,HR,8,Bachelor's,4,Male,2,4,Senior,4,Divorced,129422.0,9,Yes,14.8,2,2,15,4,3,6,7,5,Kolkata,1257,138,42811,4,6
43,No,Travel_Frequently,Admin,20,Master's,1,Male,2,1,Executive,2,Single,95921.0,6,No,19.1,3,3,24,6,2,12,8,1,Mumbai,1992,103,23852,2,12
23,No,Travel_Rarely,Finance,28,Master's,2,Female,3,4,Executive,4,Divorced,111502.0,7,Yes,18.5,3,3,20,5,1,2,8,5,Chennai,1988,185,41428,2,2
54,No,Travel_Frequently,Admin,20,Bachelor's,2,Female,1,4,Analyst,3,Married,221601.0,2,No,12.8,4,4,7,0,3,2,9,4,Jaipur,1381,53,47348,1,2
56,Yes,Non-Travel,Admin,21,MBA,3,Female,4,3,Junior,1,Separated,172971.0,5,Yes,12.7,1,1,9,5,3,2,9,6,Chandigarh,1699,185,45693,3,2
41,Yes,Travel_Rarely,Support,2,M.Sc,1,Male,4,3,Executive,2,Married,59825.0,3,No,19.1,4,3,21,4,1,6,8,7,Chandigarh,1426,128,43222,4,6
59,Yes,Travel_Frequently,Operations,0,High School,2,Male,1,1,Senior,4,Single,199599.0,2,Yes,19.4,4,3,23,2,4,11,3,0,Bangalore,1597,118,30985,3,11
43,No,Non-Travel,Engineering,13,High School,5,Female,4,1,Analyst,4,Divorced,188472.0,8,Yes,24.0,1,4,7,3,4,6,6,0,Chennai,887,80,11340,3,6
32,No,Travel_Frequently,HR,10,MBA,4,Male,2,3,Specialist,4,Married,111872.0,4,No,13.7,1,3,23,4,2,0,7,5,Delhi,1997,132,27862,4,0
29,Yes,Travel_Frequently,R&D,29,Diploma,2,Male,3,3,Specialist,1,Single,88792.0,0,No,12.7,1,3,19,4,1,1,9,7,Mumbai,1999,200,37296,2,1
44,No,Travel_Frequently,R&D,27,MBA,5,Male,4,3,Lead,1,Married,30676.0,1,Yes,12.3,4,3,10,6,4,1,2,8,Mumbai,1504,165,49663,2,1
24,Yes,Travel_Rarely,HR,11,Master's,3,Male,4,5,Executive,1,Separated,184997.0,1,Yes,23.7,2,4,2,2,3,0,8,4,Mumbai,606,171,22987,2,0
60,No,Travel_Rarely,Engineering,13,High School,2,Female,4,3,Manager,1,Divorced,212258.0,5,Yes,10.2,1,1,17,4,1,1,6,9,Chennai,1152,199,44622,2,1
44,No,Travel_Frequently,Finance,17,High School,4,Female,2,3,Lead,2,Married,192513.0,6,Yes,10.6,4,2,25,3,4,14,2,3,Kolkata,1640,180,17727,3,14
30,No,Travel_Frequently,IT,9,High School,1,Male,2,5,Manager,3,Divorced,192015.0,6,No,10.6,3,1,10,2,2,10,3,10,Delhi,1224,193,36632,2,10
27,Yes,Travel_Rarely,HR,24,Diploma,5,Male,1,1,Specialist,4,Divorced,363417.75,10,No,22.5,2,4,21,2,1,7,3,0,Mumbai,886,96,45469,1,7
41,Yes,Travel_Frequently,Engineering,6,Bachelor's,1,Female,3,1,Specialist,2,Single,226554.0,0,No,19.7,3,1,11,3,4,0,9,3,Mumbai,972,137,22383,1,0
45,Yes,Non-Travel,Finance,9,M.Sc,5,Male,4,1,Senior,1,Married,195028.0,6,Yes,12.4,1,2,22,1,2,1,1,3,Jaipur,1744,178,37939,4,1
25,Yes,Travel_Frequently,R&D,21,B.Tech,2,Female,1,4,Specialist,2,Married,73665.0,10,Yes,12.6,4,1,0,6,2,0,6,3,Delhi,1018,195,26829,4,0
35,Yes,Travel_Rarely,HR,30,High School,1,Female,2,2,Senior,4,Separated,90673.0,8,Yes,24.9,4,2,15,2,1,11,9,8,Chandigarh,882,105,29162,3,11
38,No,Non-Travel,R&D,28,Diploma,5,Male,4,3,Associate,3,Married,25386.0,6,Yes,15.1,4,2,13,4,1,3,3,0,Jaipur,1168,156,39813,3,3
36,No,Travel_Frequently,IT,5,Bachelor's,2,Female,2,4,Manager,1,Single,212282.0,1,No,19.6,4,2,18,5,4,6,3,6,Chandigarh,1357,76,20163,5,6
36,Yes,Non-Travel,HR,17,Bachelor's,5,Female,4,3,Executive,1,Separated,115000.0,8,Yes,24.3,3,1,7,4,3,7,10,4,Hyderabad,959,51,22724,3,7
41,No,Travel_Rarely,Marketing,26,B.Tech,2,Female,2,4,Analyst,1,Separated,165997.0,9,No,21.8,1,4,15,2,4,1,4,1,Ahmedabad,1695,152,27750,1,1
39,No,Travel_Frequently,Engineering,26,Diploma,1,Male,1,3,Junior,3,Single,98001.0,6,No,22.4,4,1,9,3,3,2,7,10,Delhi,632,184,29627,2,2
27,No,Travel_Frequently,Finance,1,M.Sc,4,Female,1,1,Senior,4,Divorced,95012.0,5,No,19.1,2,3,25,4,4,15,8,10,Jaipur,1633,170,25021,2,15
44,Yes,Travel_Frequently,Marketing,4,Bachelor's,2,Male,2,5,Manager,1,Single,69828.0,2,No,24.6,1,4,7,1,1,3,1,9,Kolkata,569,157,33494,2,3
32,No,Travel_Frequently,Operations,14,Diploma,5,Female,2,5,Analyst,3,Separated,219048.0,4,Yes,11.9,4,2,7,0,3,6,8,10,Chennai,837,184,19932,2,6
53,Yes,Travel_Rarely,IT,21,High School,5,Male,1,1,Associate,2,Separated,220359.0,5,Yes,22.4,2,4,3,2,4,2,7,1,Delhi,1849,106,10143,2,2
37,Yes,Travel_Frequently,Sales,27,Diploma,2,Male,3,5,Junior,3,Divorced,202585.0,5,No,21.7,1,3,4,1,3,1,8,2,Pune,624,64,44551,4,1
44,No,Non-Travel,Sales,21,Master's,2,Male,3,2,Senior,4,Single,87194.0,2,No,14.4,2,1,23,4,1,15,2,8,Chennai,1438,146,15294,4,15
27,Yes,Travel_Rarely,IT,9,M.Sc,5,Female,2,3,Associate,3,Single,123071.0,9,No,12.6,2,4,13,5,1,10,7,7,Pune,1729,181,49453,1,10
33,No,Travel_Frequently,R&D,19,B.Tech,1,Female,4,2,Senior,3,Divorced,173467.0,3,Yes,20.0,3,4,5,3,4,0,0,10,Pune,711,183,27923,3,0
23,Yes,Travel_Frequently,R&D,17,MBA,5,Male,3,4,Lead,3,Single,109661.0,7,No,13.5,1,3,21,4,2,14,7,5,Chennai,946,139,48997,3,14
38,No,Non-Travel,R&D,29,Bachelor's,5,Male,3,4,Lead,1,Separated,148948.0,6,No,12.4,3,1,13,4,2,10,7,5,Bangalore,912,93,20323,4,10
27,Yes,Travel_Rarely,Marketing,26,Master's,2,Female,2,1,Senior,2,Divorced,225389.0,5,No,24.3,1,3,25,4,2,7,10,7,Delhi,1120,149,24161,3,7
42,No,Travel_Rarely,Finance,4,PhD,3,Male,3,4,Analyst,3,Single,243856.0,10,Yes,19.6,4,2,21,6,1,4,10,3,Hyderabad,1262,66,25428,3,4
60,No,Travel_Rarely,HR,1,PhD,4,Male,3,3,Associate,3,Separated,40370.0,0,No,15.0,3,1,10,2,4,4,0,1,Chandigarh,1201,181,45349,1,4
23,Yes,Travel_Rarely,IT,16,M.Sc,2,Female,1,5,Associate,1,Married,144162.0,8,No,14.6,3,3,19,6,2,13,10,3,Delhi,1162,186,30575,3,13
54,No,Non-Travel,Engineering,23,Diploma,2,Male,3,1,Analyst,4,Married,85526.0,3,No,16.5,1,4,9,5,4,5,2,5,Delhi,538,116,12632,2,5
48,Yes,Travel_Frequently,HR,3,B.Tech,2,Female,3,4,Analyst,1,Married,120862.0,2,No,16.3,4,3,12,2,3,11,5,10,Pune,1060,69,42278,4,11
39,No,Non-Travel,Engineering,29,MBA,2,Female,2,5,Lead,3,Divorced,32002.0,0,No,16.5,3,3,8,2,1,3,2,1,Kolkata,993,130,35830,1,3
58,No,Travel_Frequently,Operations,16,Master's,5,Male,2,3,Specialist,1,Married,72894.0,6,No,17.4,1,2,21,2,4,2,5,7,Jaipur,975,81,41471,3,2
45,Yes,Travel_Rarely,IT,30,B.Tech,1,Male,2,1,Analyst,4,Married,105113.0,4,No,21.4,2,1,21,2,2,9,10,10,Ahmedabad,1788,94,30405,2,9
35,No,Non-Travel,Admin,11,PhD,1,Male,3,5,Associate,2,Married,41190.0,6,No,14.2,2,1,18,1,2,9,9,2,Delhi,1830,156,42383,2,9
24,Yes,Travel_Rarely,Sales,25,Bachelor's,5,Male,1,5,Executive,2,Separated,35976.0,4,No,21.9,3,2,0,2,2,0,7,6,Bangalore,944,170,15741,1,0
47,No,Travel_Frequently,Operations,9,MBA,5,Male,1,2,Senior,2,Divorced,188988.0,6,No,19.8,3,4,3,5,4,0,1,3,Ahmedabad,1217,72,24749,2,0
52,Yes,Non-Travel,HR,14,Bachelor's,5,Male,2,2,Analyst,3,Divorced,195006.0,2,No,17.6,2,1,18,3,3,11,3,7,Kolkata,1391,78,26775,1,11
50,No,Travel_Rarely,IT,27,High School,2,Male,3,2,Junior,1,Married,70462.0,1,Yes,19.9,2,4,21,4,1,12,9,0,Chandigarh,1513,115,29257,2,12
22,No,Travel_Frequently,Sales,4,Bachelor's,3,Male,4,2,Junior,3,Separated,157209.0,4,Yes,10.8,3,3,15,6,2,12,5,8,Mumbai,871,56,23682,2,12
26,No,Non-Travel,Engineering,29,Master's,2,Male,2,1,Executive,4,Married,45231.0,4,Yes,17.0,1,3,20,2,3,14,5,1,Jaipur,1567,175,49533,3,14
53,No,Non-Travel,Sales,3,Master's,4,Male,1,5,Junior,3,Divorced,208010.0,8,No,19.6,2,4,14,1,2,7,7,10,Mumbai,1813,73,31293,3,7
52,No,Travel_Frequently,Marketing,29,High School,1,Female,2,3,Analyst,1,Separated,93173.0,3,No,13.0,1,2,9,6,3,5,10,9,Delhi,757,94,13787,2,5
22,No,Non-Travel,Admin,23,Bachelor's,2,Male,4,4,Manager,2,Divorced,147580.0,7,Yes,11.2,3,1,20,3,4,9,5,1,Ahmedabad,1792,120,47523,2,9
43,Yes,Travel_Rarely,Operations,0,M.Sc,2,Male,3,1,Executive,2,Single,74271.0,8,No,20.7,4,3,18,4,2,14,4,6,Hyderabad,1421,133,32091,3,14
44,No,Travel_Rarely,Marketing,23,M.Sc,3,Female,3,1,Junior,3,Divorced,131209.0,10,No,23.0,2,1,25,6,2,2,6,4,Mumbai,1761,129,11460,4,2
53,Yes,Non-Travel,Marketing,14,MBA,1,Male,3,5,Junior,1,Divorced,212025.0,10,No,20.0,3,1,1,2,4,1,1,4,Pune,686,148,45330,4,1
26,Yes,Travel_Rarely,Engineering,24,Bachelor's,3,Female,1,3,Junior,3,Divorced,33466.0,4,Yes,17.6,4,2,20,5,4,3,6,0,Chandigarh,979,55,35996,1,3
39,No,Travel_Frequently,R&D,23,M.Sc,5,Female,3,5,Senior,1,Separated,152392.0,5,Yes,23.4,1,2,4,1,1,2,7,5,Ahmedabad,779,193,43753,3,2
41,Yes,Non-Travel,R&D,30,M.Sc,5,Male,4,2,Specialist,2,Divorced,70507.0,8,No,24.0,3,3,18,5,2,7,6,0,Delhi,1695,165,38371,1,7
37,No,Travel_Frequently,Finance,5,B.Tech,4,Male,2,5,Specialist,3,Single,130925.0,7,No,23.3,4,4,10,1,3,5,4,2,Mumbai,706,79,41000,2,5
26,No,Non-Travel,R&D,4,High School,1,Male,3,5,Executive,3,Single,170110.0,2,No,12.9,3,1,1,0,3,1,2,5,Pune,1009,196,35243,2,1
24,Yes,Travel_Frequently,Operations,29,PhD,2,Female,4,1,Lead,2,Married,189689.0,3,No,24.8,4,1,3,5,4,3,10,8,Chennai,1863,100,22376,3,3
52,No,Non-Travel,Marketing,10,MBA,1,Female,1,2,Junior,2,Divorced,160377.0,10,No,17.8,4,4,16,6,1,13,9,9,Chennai,1586,185,34648,2,13
60,No,Non-Travel,Operations,2,Bachelor's,3,Female,2,3,Analyst,2,Married,77406.0,10,No,15.3,3,4,24,2,3,4,3,4,Ahmedabad,1645,140,15221,1,4
50,Yes,Travel_Rarely,Sales,11,High School,2,Male,4,1,Lead,2,Separated,241068.0,2,No,21.9,4,4,12,1,1,1,7,7,Jaipur,839,149,11022,4,1
55,Yes,Travel_Rarely,Support,10,Master's,1,Female,4,4,Lead,2,Married,189634.0,9,No,16.6,4,2,10,3,2,9,4,5,Chennai,1172,99,23189,3,9
27,Yes,Non-Travel,Finance,5,Diploma,3,Female,2,2,Junior,4,Married,243097.0,9,Yes,18.3,4,1,17,0,4,0,10,5,Chandigarh,1272,65,31303,2,0
34,Yes,Non-Travel,Marketing,6,M.Sc,3,Male,1,5,Lead,1,Separated,30299.0,2,Yes,12.6,4,4,3,5,1,2,9,4,Kolkata,724,157,46694,1,2
22,Yes,Travel_Rarely,R&D,4,M.Sc,4,Male,3,3,Specialist,4,Married,127651.0,1,Yes,11.9,3,1,15,4,2,9,0,3,Ahmedabad,673,170,34254,4,9
41,No,Travel_Rarely,HR,9,Diploma,5,Male,1,3,Specialist,2,Divorced,127262.0,7,Yes,24.7,1,3,11,1,4,10,0,0,Hyderabad,1322,88,15996,4,10
34,Yes,Travel_Rarely,Engineering,20,B.Tech,5,Male,3,3,Executive,1,Divorced,192588.0,3,No,17.4,2,4,17,4,1,2,2,3,Mumbai,929,185,42950,3,2
48,Yes,Travel_Frequently,Engineering,29,M.Sc,5,Female,1,2,Junior,1,Married,145326.0,2,No,23.9,1,1,18,5,4,3,6,5,Kolkata,1073,117,11691,4,3
55,No,Non-Travel,Engineering,16,PhD,1,Male,1,3,Junior,3,Separated,136783.0,1,No,14.1,3,4,2,0,3,1,10,4,Delhi,1749,95,32528,1,1
27,Yes,Travel_Frequently,Sales,15,B.Tech,1,Male,3,1,Executive,3,Divorced,202981.0,8,Yes,18.7,4,1,3,0,2,0,3,4,Chandigarh,1860,79,15465,2,0
44,Yes,Travel_Frequently,Support,12,High School,1,Female,4,2,Executive,-1,Divorced,117632.0,7,Yes,12.0,1,2,1,1,4,0,9,1,Hyderabad,1377,181,18261,5,0
58,No,Non-Travel,R&D,29,Bachelor's,3,Female,1,4,Associate,4,Separated,206881.0,0,No,21.7,3,4,8,1,2,0,0,4,Bangalore,939,60,15522,2,0
28,Yes,Travel_Rarely,R&D,20,M.Sc,3,Female,1,2,Executive,2,Separated,157858.0,9,No,14.2,1,2,5,0,3,2,4,8,Kolkata,720,196,49719,1,2
57,Yes,Non-Travel,Operations,4,PhD,2,Female,2,5,Executive,4,Divorced,109074.0,3,Yes,15.2,1,3,16,0,2,1,7,9,Mumbai,717,95,18322,3,1
42,Yes,Non-Travel,Operations,29,MBA,3,Male,1,3,Specialist,2,Single,52724.0,8,No,10.6,3,3,6,5,3,5,10,6,Jaipur,1949,100,16721,4,5
27,No,Non-Travel,IT,9,Diploma,2,Female,3,4,Junior,2,Married,52244.0,0,Yes,20.0,3,4,16,3,3,14,2,8,Bangalore,1710,166,46961,4,14
55,No,Non-Travel,HR,22,High School,5,Male,4,2,Specialist,0,Divorced,223985.0,1,No,12.4,1,4,0,1,1,0,1,7,Mumbai,1480,133,29749,3,0
48,Yes,Travel_Frequently,Sales,12,Diploma,1,Female,3,4,Manager,1,Divorced,92377.0,5,No,12.8,4,2,13,3,1,7,9,9,Ahmedabad,583,58,13081,2,7
43,No,Travel_Rarely,Operations,21,PhD,3,Female,4,5,Manager,1,Separated,130564.0,7,No,23.7,3,4,17,0,3,12,6,5,Ahmedabad,801,171,33070,2,12
32,No,Non-Travel,HR,26,Master's,1,Female,2,1,Lead,2,Single,153651.0,0,No,13.2,2,2,11,6,4,1,9,1,Chennai,1133,109,17751,4,1
47,Yes,Non-Travel,Support,9,High School,1,Male,3,4,Lead,4,Single,173311.0,4,Yes,16.1,4,1,6,3,2,3,2,6,Kolkata,1883,176,31430,1,3
55,No,Non-Travel,R&D,13,PhD,3,Male,2,5,Manager,4,Single,103860.0,9,Yes,16.8,4,1,18,1,3,1,5,10,Ahmedabad,958,183,49493,2,1
54,No,Non-Travel,HR,28,PhD,5,Female,2,4,Analyst,2,Divorced,243412.0,4,No,22.7,3,3,0,5,4,0,7,7,Pune,1609,170,37661,3,0
49,No,Non-Travel,Sales,25,Diploma,5,Female,2,1,Manager,4,Married,0.0,3,Yes,22.2,3,3,18,5,1,0,3,8,Delhi,1543,54,25955,4,0
47,No,Non-Travel,Admin,26,B.Tech,3,Male,1,3,Associate,1,Single,103843.0,1,No,14.7,3,2,12,3,4,11,1,2,Pune,942,167,48959,1,11
41,Yes,Travel_Frequently,Operations,15,High School,4,Female,3,5,Manager,3,Divorced,151158.0,0,No,10.6,3,4,19,4,3,1,3,7,Hyderabad,1089,186,34015,2,1
42,Yes,Non-Travel,Admin,16,M.Sc,4,Female,4,2,Manager,1,Single,70876.0,4,Yes,20.1,4,1,1,5,1,0,3,7,Ahmedabad,1815,97,29110,3,0
55,Yes,Travel_Rarely,Engineering,26,MBA,5,Female,1,2,Junior,2,Divorced,229442.0,5,No,12.4,4,3,12,0,3,8,7,1,Hyderabad,1329,195,19852,1,8
26,No,Travel_Frequently,Operations,22,High School,2,Female,3,4,Executive,4,Separated,194718.0,9,No,13.8,2,4,8,4,3,7,6,10,Pune,687,78,34208,3,7
58,No,Travel_Frequently,Admin,11,Master's,3,Male,4,4,Manager,1,Married,163098.0,7,Yes,14.8,1,2,4,0,1,2,7,6,Pune,845,113,38897,3,2
31,Yes,Non-Travel,Operations,500,Bachelor's,4,Male,2,1,Junior,4,Separated,82924.0,10,No,13.4,2,3,8,6,3,5,1,3,Kolkata,1626,137,37593,1,5
35,No,Travel_Frequently,IT,20,PhD,5,Male,3,3,Specialist,3,Separated,147544.0,6,No,10.7,4,2,6,2,1,1,7,7,Ahmedabad,1179,135,22445,4,1
24,Yes,Travel_Frequently,R&D,17,Bachelor's,2,Male,4,3,Lead,1,Married,190163.0,6,No,12.2,1,3,25,0,3,11,6,3,Kolkata,1025,186,23423,4,11
26,Yes,Travel_Frequently,HR,25,M.Sc,4,Female,1,5,Associate,2,Separated,99049.0,10,Yes,15.5,4,2,4,2,1,0,0,4,Kolkata,882,177,40376,4,0
40,Yes,Travel_Frequently,Finance,6,High School,2,Female,2,1,Specialist,4,Divorced,75852.0,4,Yes,21.2,1,3,24,3,2,12,0,7,Hyderabad,1593,134,22277,4,12
57,Yes,Travel_Frequently,Operations,29,PhD,3,Male,4,1,Junior,3,Married,80947.0,3,Yes,12.5,2,3,12,4,4,0,5,0,Jaipur,1946,127,42860,3,0
31,Yes,Travel_Rarely,Finance,26,PhD,2,Male,1,3,Junior,2,Separated,189149.0,4,No,24.3,3,3,9,1,4,1,4,7,Pune,1393,184,21356,2,1
28,No,Non-Travel,Sales,15,PhD,4,Male,3,5,Junior,1,Married,192002.0,8,Yes,12.0,4,1,9,0,1,9,1,1,Bangalore,739,152,49906,4,9
45,No,Travel_Frequently,Admin,7,Master's,5,Male,1,3,Junior,4,Separated,215066.0,4,Yes,20.4,3,4,12,4,1,9,8,4,Chandigarh,1281,105,41571,4,9
39,Yes,Travel_Frequently,Marketing,12,Diploma,1,Female,2,3,Associate,2,Divorced,107843.0,7,No,19.8,3,2,12,6,1,8,2,3,Jaipur,1565,148,23541,2,8
43,No,Travel_Frequently,Engineering,27,PhD,2,Male,1,2,Analyst,1,Separated,154806.0,5,No,13.9,4,2,19,2,2,0,7,7,Mumbai,1922,68,30295,4,0
50,Yes,Travel_Rarely,Operations,12,Diploma,1,Female,1,3,Lead,3,Married,248430.0,6,Yes,24.1,3,4,21,2,3,12,3,0,Delhi,1640,76,37552,2,12
55,No,Travel_Rarely,HR,12,PhD,4,Male,1,5,Manager,2,Single,88688.0,7,No,14.7,2,3,18,4,4,12,10,3,Chennai,1924,101,23945,1,12
59,Yes,Travel_Rarely,IT,30,PhD,4,Male,1,3,Lead,4,Separated,57390.0,7,Yes,23.5,2,1,24,3,3,1,10,7,Hyderabad,1115,187,36789,2,1
23,No,Travel_Frequently,Engineering,16,M.Sc,2,Male,4,2,Lead,1,Single,181476.0,3,Yes,16.6,4,2,22,3,2,13,8,9,Jaipur,1989,65,19049,2,13
34,Yes,Travel_Frequently,HR,28,M.Sc,1,Male,4,5,Analyst,3,Married,194227.0,3,No,19.8,4,4,11,1,3,4,6,5,Bangalore,704,68,22520,3,4
39,No,Travel_Rarely,Support,22,MBA,1,Male,2,5,Manager,2,Single,134009.0,1,Yes,10.5,4,1,2,5,3,0,1,3,Jaipur,1537,62,46659,3,0
42,No,Travel_Rarely,IT,2,MBA,2,Male,1,5,Executive,4,Single,231836.0,10,Yes,16.9,3,2,13,2,3,1,10,9,Kolkata,1012,142,44929,4,1
42,No,Travel_Rarely,Finance,19,M.Sc,4,Female,4,2,Junior,3,Divorced,139001.0,4,Yes,14.7,4,2,1,0,3,0,0,10,Delhi,902,87,15122,3,0
47,Yes,Non-Travel,R&D,14,B.Tech,2,Female,2,5,Lead,1,Separated,130193.0,8,Yes,22.5,2,1,17,0,3,6,8,10,Bangalore,1847,106,44334,4,6
22,No,Travel_Rarely,Engineering,2,Master's,5,Male,3,1,Analyst,3,Divorced,110200.0,0,No,14.5,3,3,6,1,4,1,5,2,Pune,733,139,22855,4,1
32,No,Travel_Frequently,Marketing,25,MBA,3,Male,4,1,Lead,4,Divorced,94805.0,9,No,17.1,3,3,19,0,3,10,3,7,Pune,863,140,39058,3,10
53,No,Travel_Frequently,Engineering,8,M.Sc,2,Male,2,5,Senior,1,Married,44951.0,7,No,21.1,3,1,14,3,1,50,10,5,Jaipur,1469,71,19813,2,50
37,Yes,Non-Travel,Marketing,10,Master's,2,Female,1,2,Senior,4,Separated,75422.0,2,No,22.6,4,1,16,5,1,4,4,3,Delhi,857,142,25099,3,4
27,No,Non-Travel,Finance,18,B.Tech,2,Female,4,3,Analyst,2,Divorced,53530.0,0,Yes,18.3,4,3,8,3,3,4,6,5,Chandigarh,1227,196,23763,1,4
47,No,Travel_Rarely,Finance,19,Bachelor's,2,Female,4,4,Manager,1,Married,93935.0,1,Yes,11.1,3,2,24,4,4,3,3,0,Pune,1680,167,43496,3,3
27,No,Travel_Rarely,Engineering,2,Bachelor's,4,Male,1,5,Manager,1,Separated,109527.0,7,Yes,13.8,3,3,14,2,4,6,1,8,Kolkata,1489,173,12997,4,6
44,No,Travel_Rarely,HR,8,Bachelor's,1,Male,1,2,Associate,1,Married,144407.0,0,Yes,14.5,3,3,20,3,3,6,6,9,Jaipur,1191,129,41149,3,6
27,No,Travel_Frequently,Operations,18,MBA,2,Female,1,4,Manager,2,Married,175558.0,10,Yes,19.9,3,4,10,4,3,1,7,2,Kolkata,963,141,18753,2,1
51,No,Travel_Rarely,Finance,6,M.Sc,2,Male,3,2,Analyst,2,Separated,151850.0,7,No,18.7,3,3,15,5,2,11,0,6,Chandigarh,1028,153,13267,1,11
31,Yes,Non-Travel,Marketing,10,High School,5,Male,1,2,Manager,4,Separated,27600.0,3,No,14.4,3,3,4,3,2,1,1,5,Hyderabad,1395,143,21893,4,1
38,No,Travel_Rarely,HR,16,M.Sc,2,Female,3,5,Analyst,3,Married,158519.0,3,Yes,13.9,3,4,7,2,4,3,6,6,Delhi,1124,185,33967,4,3
53,No,Travel_Rarely,HR,17,B.Tech,5,Female,1,3,Executive,2,Divorced,88275.0,3,Yes,24.0,3,3,20,6,2,13,9,4,Mumbai,1986,100,32884,2,13
40,No,Travel_Frequently,Admin,6,PhD,4,Male,3,3,Lead,2,Married,72600.0,1,No,21.1,2,1,9,1,4,2,8,10,Hyderabad,1350,50,25925,3,2
59,Yes,Non-Travel,Admin,9,High School,3,Male,2,1,Junior,2,Single,114211.0,10,No,10.2,3,3,12,5,1,9,0,5,Kolkata,1568,91,25280,2,9
53,Yes,Travel_Rarely,Support,9,Master's,3,Male,4,5,Junior,2,Separated,141851.0,7,Yes,14.3,1,3,6,3,1,2,4,7,Jaipur,1826,89,49402,4,2
52,No,Travel_Rarely,Operations,7,M.Sc,3,Female,1,1,Executive,3,Divorced,65536.0,10,No,24.9,1,4,9,2,1,9,2,0,Chennai,1426,75,17236,2,9
45,No,Travel_Rarely,R&D,12,B.Tech,2,Female,1,2,Associate,4,Divorced,176510.0,2,No,20.2,2,2,22,0,3,10,5,1,Bangalore,1006,87,30799,1,10
60,Yes,Travel_Rarely,Finance,5,Diploma,5,Female,3,1,Executive,2,Single,88144.0,3,Yes,24.8,4,3,17,2,1,12,1,7,Hyderabad,1502,112,43714,2,12
53,No,Travel_Frequently,Marketing,10,B.Tech,5,Female,4,2,Senior,2,Separated,142260.0,1,Yes,18.5,1,2,17,6,3,0,7,4,Mumbai,802,135,44474,1,0
34,Yes,Non-Travel,R&D,1,M.Sc,1,Male,4,3,Executive,3,Married,25416.0,1,No,25.0,2,4,22,6,1,11,4,1,Kolkata,964,196,19874,2,11
33,Yes,Non-Travel,Marketing,24,Master's,1,Female,2,3,Associate,1,Divorced,63147.0,0,Yes,18.3,1,2,19,0,4,11,5,0,Mumbai,1506,126,43853,2,11
52,No,Travel_Rarely,Support,12,Master's,1,Female,2,1,Junior,3,Separated,220100.0,8,Yes,21.3,1,1,24,1,3,4,3,5,Pune,1171,165,40526,0,4
22,No,Travel_Frequently,HR,20,Bachelor's,5,Female,2,1,Lead,3,Single,179443.0,6,No,17.4,1,3,5,2,1,5,5,9,Chandigarh,1605,86,18194,4,5
27,Yes,Non-Travel,Support,22,M.Sc,1,Male,4,5,Senior,1,Single,132001.0,6,No,10.3,3,4,25,6,2,6,5,0,Jaipur,1704,153,42039,3,6
41,Yes,Travel_Rarely,IT,27,Bachelor's,5,Male,4,2,Senior,5,Separated,218494.0,0,Yes,10.1,1,2,23,0,4,10,9,5,Chennai,1477,60,44478,3,10
36,Yes,Non-Travel,R&D,13,PhD,4,Female,4,4,Lead,4,Separated,60664.0,3,Yes,14.9,1,3,13,0,3,3,3,2,Delhi,1017,174,48223,1,3
41,Yes,Non-Travel,Operations,19,MBA,4,Male,1,3,Senior,3,Divorced,197439.0,10,Yes,13.1,1,4,4,4,4,3,9,2,Chandigarh,1839,150,13883,4,3
32,No,Travel_Frequently,Finance,25,Diploma,1,Male,1,5,Manager,3,Divorced,169328.0,8,Yes,18.9,1,2,16,6,4,14,3,7,Chennai,716,135,11788,2,14
